"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
902266725,3,5,"Flowers-Insects IAT","congruent","ratings first","female",31,19,"I don't know",FALSE,FALSE
902266725,4,4,"Flowers-Insects IAT","congruent","ratings first","female",31,19,"I don't know",FALSE,FALSE
902266725,5,6,"Flowers-Insects IAT","congruent","ratings first","female",31,19,"I don't know",FALSE,FALSE
902266725,6,5,"Flowers-Insects IAT","congruent","ratings first","female",31,19,"I don't know",FALSE,FALSE
932005119,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
932005119,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
932005119,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
932005119,4,3,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
932005119,5,3,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
932005119,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,15,"I don't know",FALSE,FALSE
179396886,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
179396886,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
179396886,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
179396886,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
179396886,5,3,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
179396886,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",20,21,"I don't know",FALSE,FALSE
942324321,1,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
942324321,2,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
942324321,3,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
942324321,4,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
942324321,5,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
942324321,6,4,"Race IAT","congruent","ratings first","female",53,16,"Only black faces",FALSE,FALSE
843153391,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
843153391,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
843153391,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
843153391,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
843153391,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
843153391,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",53,24,"Only black faces",FALSE,FALSE
413266568,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
413266568,2,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
413266568,3,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
413266568,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
413266568,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
413266568,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,18,"I don't know",FALSE,FALSE
897461333,1,5,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
897461333,2,5,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
897461333,3,5,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
897461333,4,5,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
897461333,5,5,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
897461333,6,3,"Flowers-Insects IAT","congruent","ratings first","male",18,20,"Only black faces",FALSE,FALSE
723398734,1,5,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
723398734,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
723398734,3,5,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
723398734,4,5,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
723398734,5,5,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
723398734,6,5,"Flowers-Insects IAT","incongruent","ratings first","male",59,12,"Only black faces",FALSE,FALSE
919092868,1,6,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
919092868,2,6,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
919092868,3,6,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
919092868,4,5,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
919092868,5,6,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
919092868,6,6,"Race IAT","incongruent","SCIAT first","female",52,15,"Only black faces",FALSE,FALSE
906073171,1,4,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
906073171,2,4,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
906073171,3,5,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
906073171,4,4,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
906073171,5,5,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
906073171,6,5,"Race IAT","congruent","SCIAT first","male",46,19,"Only black faces",FALSE,FALSE
490524599,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
490524599,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
490524599,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
490524599,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
490524599,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
490524599,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",48,14,"Both white and black faces",FALSE,FALSE
856760907,1,5,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
856760907,2,5,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
856760907,3,5,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
856760907,4,4,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
856760907,5,5,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
856760907,6,6,"Race IAT","congruent","SCIAT first","male",40,26,"Only black faces",FALSE,FALSE
933269461,1,3,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
933269461,2,3,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
933269461,3,3,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
933269461,4,3,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
933269461,5,2,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
933269461,6,3,"Flowers-Insects IAT","congruent","ratings first","male",45,35,"Only black faces",FALSE,FALSE
459708386,1,4,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
459708386,2,4,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
459708386,3,5,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
459708386,4,5,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
459708386,5,5,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
459708386,6,5,"Race IAT","incongruent","ratings first","male",50,17,"Only black faces",FALSE,FALSE
668360398,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
668360398,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
668360398,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
668360398,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
668360398,5,5,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
668360398,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",41,20,"Only black faces",FALSE,FALSE
243305644,1,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
243305644,2,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
243305644,3,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
243305644,4,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
243305644,5,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
243305644,6,6,"Race IAT","incongruent","SCIAT first","female",44,14,"Only black faces",FALSE,FALSE
158868420,1,3,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
158868420,2,3,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
158868420,3,4,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
158868420,4,5,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
158868420,5,5,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
158868420,6,5,"Race IAT","incongruent","SCIAT first","male",46,9,"I don't know",FALSE,FALSE
469898792,1,3,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
469898792,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
469898792,3,2,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
469898792,4,2,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
469898792,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
469898792,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,20,"I don't know",FALSE,FALSE
318408013,1,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
318408013,2,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
318408013,3,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
318408013,4,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
318408013,5,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
318408013,6,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
17654798,1,2,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
17654798,2,3,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
17654798,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
17654798,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
17654798,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
17654798,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",44,19,"Only black faces",FALSE,FALSE
528645024,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
528645024,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
528645024,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
528645024,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
528645024,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
528645024,6,3,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,15,"Only black faces",FALSE,FALSE
197153490,1,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
197153490,2,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
197153490,3,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
197153490,4,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
197153490,5,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
197153490,6,4,"Race IAT","incongruent","ratings first","female",48,22,"I don't know",FALSE,FALSE
606092254,1,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
606092254,2,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
606092254,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
606092254,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
606092254,5,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
606092254,6,5,"Flowers-Insects IAT","incongruent","ratings first","female",34,12,"Only black faces",FALSE,FALSE
954702142,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
954702142,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
954702142,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
954702142,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
954702142,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
954702142,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",43,15,"Only black faces",FALSE,FALSE
754969591,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
754969591,2,5,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
754969591,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
754969591,4,5,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
754969591,5,3,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
754969591,6,3,"Flowers-Insects IAT","congruent","SCIAT first","male",31,21,"Only black faces",FALSE,FALSE
752193079,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
752193079,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
752193079,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
752193079,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
752193079,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
752193079,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",44,18,"Only black faces",FALSE,FALSE
532086590,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
532086590,2,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
532086590,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
532086590,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
532086590,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
532086590,6,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,17,"Only black faces",FALSE,FALSE
