"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
270390590,0,852,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,356,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,975,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,433,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,671,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,377,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,315,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,929,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,621,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,650,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1896,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,619,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,705,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,1037,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,563,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1114,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,478,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,453,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,873,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,523,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,458,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,923,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1110,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,647,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,594,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,825,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,571,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,826,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1564,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,707,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,566,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,882,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,388,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,1134,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,847,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,401,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,369,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,423,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,618,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,437,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,464,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,972,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1248,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1081,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,958,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,2445,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,641,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,603,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,379,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,443,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,1115,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,1,699,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,1351,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
270390590,0,431,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",21,15,"Only black faces",FALSE,FALSE
676606712,1,411,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,440,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,484,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,426,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,535,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,391,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,551,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,417,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,453,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,464,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,479,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,407,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,361,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,571,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,468,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,411,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,461,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,616,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,587,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,502,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,441,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,407,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,442,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,548,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,498,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,476,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,445,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,560,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,566,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,472,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,487,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,550,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,481,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,610,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,571,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,469,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,489,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,475,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,447,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,523,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,562,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,569,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,547,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,474,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,524,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,582,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,468,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,467,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,386,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,463,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,337,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,511,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,394,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,537,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,405,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,451,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,483,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,541,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,373,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,428,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,485,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,376,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,367,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,410,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,449,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,427,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,413,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,403,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,387,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,429,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,601,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,499,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
676606712,1,583,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",44,15,"I don't know",FALSE,FALSE
