"participant","item","accuracy","response_categorisation","rt","trial_type","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials"
681508303,"GunBlack",1,"Hit",548,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",713,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",546,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",774,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",589,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",492,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",691,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",637,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",577,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",536,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",737,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",662,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",611,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",559,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",529,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",642,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",562,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",656,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",554,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",649,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",501,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"GunBlack",1,"Hit",822,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
681508303,"ObjectBlack",1,"CR",684,"object","Flowers-Insects IAT","congruent","SCIAT first","male",30,24,FALSE
57250160,"ObjectBlack",1,"CR",544,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",539,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",617,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",466,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",463,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",746,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",595,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",527,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",466,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",548,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",629,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",506,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",674,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",502,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",568,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",548,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",512,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",552,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",544,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",615,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",602,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",775,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",579,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",650,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",617,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",638,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",512,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",0,"FA",529,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",696,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",560,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",550,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",650,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",659,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",677,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",548,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",641,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",546,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",0,"Miss",753,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",531,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",702,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",567,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",550,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",564,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",530,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",552,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",701,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",621,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",735,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",661,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",560,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",729,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",600,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",510,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",532,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",0,"Miss",632,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",495,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",571,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",508,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",571,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",615,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",626,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",583,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",490,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",485,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",555,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",539,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",597,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",520,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",477,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",547,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",526,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",625,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",429,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",540,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",498,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",610,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",490,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"GunBlack",1,"Hit",494,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
57250160,"ObjectBlack",1,"CR",543,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE
255740741,"ObjectBlack",1,"CR",581,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",441,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",484,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",569,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",0,"Miss",575,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",621,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",647,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",719,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",615,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",753,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",680,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",724,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",773,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",626,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",493,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",613,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",527,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",644,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",704,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",528,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",676,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",814,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",818,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",746,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",483,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",708,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",671,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",666,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",662,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",696,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",678,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",594,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",575,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",561,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",0,"Miss",699,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",820,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",632,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",499,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",474,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",582,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",717,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",633,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",690,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",675,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",628,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",622,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",787,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",588,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",656,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",647,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",828,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",708,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",660,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",568,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",783,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",519,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",468,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",600,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",811,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"GunBlack",1,"Hit",645,"gun","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
255740741,"ObjectBlack",1,"CR",696,"object","Flowers-Insects IAT","congruent","ratings first","female",29,12,FALSE
