"subject","trialcode","values.itemnumber","correct","values.result","latency","Item","gun","Ethnicity","date","age_response","sex_response"
586,"ObjectBlack",10,1,"CR",679,"bg10c","Object","Arab-Muslim",110715,28,"männlich"
586,"GunBlack",5,1,"Hit",615,"bg05d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectBlack",20,1,"CR",597,"bg20c","Object","Arab-Muslim",110715,28,"männlich"
586,"ObjectBlack",4,1,"CR",553,"bg04c","Object","Arab-Muslim",110715,28,"männlich"
586,"ObjectWhite",3,1,"CR",550,"bg03a","Object","White",110715,28,"männlich"
586,"ObjectWhite",12,1,"CR",559,"bg12a","Object","White",110715,28,"männlich"
586,"ObjectBlack",2,1,"CR",571,"bg02c","Object","Arab-Muslim",110715,28,"männlich"
586,"GunWhite",17,1,"Hit",538,"bg17b","Gun","White",110715,28,"männlich"
586,"GunWhite",4,1,"Hit",560,"bg04b","Gun","White",110715,28,"männlich"
586,"ObjectWhite",11,1,"CR",515,"bg11a","Object","White",110715,28,"männlich"
586,"ObjectWhite",18,1,"CR",567,"bg18a","Object","White",110715,28,"männlich"
586,"ObjectWhite",6,1,"CR",597,"bg06a","Object","White",110715,28,"männlich"
586,"GunBlack",11,1,"Hit",490,"bg11d","Gun","Arab-Muslim",110715,28,"männlich"
586,"GunWhite",3,1,"Hit",523,"bg03b","Gun","White",110715,28,"männlich"
586,"ObjectWhite",1,1,"CR",585,"bg01a","Object","White",110715,28,"männlich"
586,"ObjectBlack",1,1,"CR",721,"bg01c","Object","Arab-Muslim",110715,28,"männlich"
586,"ObjectWhite",17,1,"CR",546,"bg17a","Object","White",110715,28,"männlich"
586,"GunBlack",3,1,"Hit",525,"bg03d","Gun","Arab-Muslim",110715,28,"männlich"
586,"GunBlack",16,1,"Hit",547,"bg16d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectBlack",14,1,"CR",540,"bg14c","Object","Arab-Muslim",110715,28,"männlich"
586,"GunBlack",2,1,"Hit",565,"bg02d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectBlack",19,1,"CR",606,"bg19c","Object","Arab-Muslim",110715,28,"männlich"
586,"GunBlack",1,1,"Hit",503,"bg01d","Gun","Arab-Muslim",110715,28,"männlich"
586,"GunWhite",20,1,"Hit",597,"bg20b","Gun","White",110715,28,"männlich"
586,"GunBlack",13,1,"Hit",546,"bg13d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectBlack",13,1,"CR",590,"bg13c","Object","Arab-Muslim",110715,28,"männlich"
586,"GunBlack",4,1,"Hit",595,"bg04d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectWhite",5,1,"CR",686,"bg05a","Object","White",110715,28,"männlich"
586,"GunWhite",8,1,"Hit",529,"bg08b","Gun","White",110715,28,"männlich"
586,"GunBlack",12,1,"Hit",554,"bg12d","Gun","Arab-Muslim",110715,28,"männlich"
586,"ObjectWhite",13,1,"CR",588,"bg13a","Object","White",110715,28,"männlich"
586,"GunWhite",15,1,"Hit",536,"bg15b","Gun","White",110715,28,"männlich"
586,"GunBlack",9,1,"Hit",743,"bg09d","Gun","Arab-Muslim",110715,28,"männlich"
587,"ObjectBlack",10,0,"FA",577,"bg10c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",16,1,"CR",595,"bg16c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",7,1,"CR",525,"bg07a","Object","White",110715,31,"männlich"
587,"ObjectBlack",15,1,"CR",486,"bg15c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",19,0,"Miss",312,"bg19b","Gun","White",110715,31,"männlich"
587,"GunBlack",13,0,"Miss",506,"bg13d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",12,1,"CR",590,"bg12c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",3,1,"CR",585,"bg03a","Object","White",110715,31,"männlich"
587,"GunWhite",11,0,"Miss",491,"bg11b","Gun","White",110715,31,"männlich"
587,"GunWhite",15,1,"Hit",552,"bg15b","Gun","White",110715,31,"männlich"
587,"GunWhite",3,1,"Hit",471,"bg03b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",14,1,"CR",591,"bg14c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",7,0,"Miss",633,"bg07d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",6,1,"CR",485,"bg06c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",1,1,"Hit",583,"bg01b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",8,1,"CR",762,"bg08c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",2,0,"Miss",649,"bg02b","Gun","White",110715,31,"männlich"
587,"GunBlack",20,1,"Hit",557,"bg20d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",13,1,"CR",632,"bg13a","Object","White",110715,31,"männlich"
587,"GunWhite",14,0,"Miss",564,"bg14b","Gun","White",110715,31,"männlich"
587,"GunBlack",4,1,"Hit",659,"bg04d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",18,1,"CR",720,"bg18c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",1,1,"CR",568,"bg01c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",5,1,"CR",683,"bg05c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",12,0,"Miss",609,"bg12b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",20,1,"CR",657,"bg20c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",19,1,"CR",654,"bg19a","Object","White",110715,31,"männlich"
587,"GunBlack",10,1,"Hit",644,"bg10d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",8,1,"Hit",746,"bg08b","Gun","White",110715,31,"männlich"
587,"GunWhite",10,1,"Hit",592,"bg10b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",5,1,"CR",607,"bg05a","Object","White",110715,31,"männlich"
587,"GunWhite",9,1,"Hit",747,"bg09b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",10,1,"CR",631,"bg10a","Object","White",110715,31,"männlich"
587,"ObjectBlack",3,1,"CR",575,"bg03c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",17,1,"Hit",565,"bg17d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",1,0,"Miss",594,"bg01d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",15,1,"Hit",615,"bg15d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",4,1,"Hit",584,"bg04b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",6,1,"CR",751,"bg06a","Object","White",110715,31,"männlich"
587,"GunBlack",16,1,"Hit",543,"bg16d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",9,1,"CR",642,"bg09a","Object","White",110715,31,"männlich"
587,"GunWhite",16,1,"Hit",653,"bg16b","Gun","White",110715,31,"männlich"
587,"GunWhite",6,0,"Miss",694,"bg06b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",2,1,"CR",749,"bg02a","Object","White",110715,31,"männlich"
587,"GunBlack",5,1,"Hit",747,"bg05d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",18,1,"CR",632,"bg18a","Object","White",110715,31,"männlich"
587,"ObjectBlack",9,1,"CR",634,"bg09c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",18,0,"Miss",716,"bg18d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",9,1,"Hit",714,"bg09d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",3,1,"Hit",578,"bg03d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",8,1,"Hit",620,"bg08d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",4,1,"CR",645,"bg04c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",8,1,"CR",723,"bg08a","Object","White",110715,31,"männlich"
587,"ObjectWhite",1,1,"CR",660,"bg01a","Object","White",110715,31,"männlich"
587,"GunWhite",7,0,"Miss",653,"bg07b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",11,1,"CR",690,"bg11c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",20,1,"Hit",620,"bg20b","Gun","White",110715,31,"männlich"
587,"GunBlack",11,1,"Hit",610,"bg11d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",12,1,"Hit",593,"bg12d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",15,1,"CR",655,"bg15a","Object","White",110715,31,"männlich"
587,"ObjectWhite",11,1,"CR",640,"bg11a","Object","White",110715,31,"männlich"
587,"ObjectWhite",12,1,"CR",692,"bg12a","Object","White",110715,31,"männlich"
587,"ObjectWhite",20,1,"CR",616,"bg20a","Object","White",110715,31,"männlich"
587,"GunBlack",19,1,"Hit",689,"bg19d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",18,1,"Hit",744,"bg18b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",14,0,"Noresponse",850,"bg14a","Object","White",110715,31,"männlich"
587,"ObjectWhite",17,1,"CR",632,"bg17a","Object","White",110715,31,"männlich"
587,"ObjectBlack",7,1,"CR",713,"bg07c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",13,1,"Hit",640,"bg13b","Gun","White",110715,31,"männlich"
587,"ObjectWhite",4,1,"CR",629,"bg04a","Object","White",110715,31,"männlich"
587,"ObjectBlack",17,1,"CR",578,"bg17c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",14,1,"Hit",597,"bg14d","Gun","Arab-Muslim",110715,31,"männlich"
587,"ObjectBlack",19,1,"CR",707,"bg19c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunWhite",17,1,"Hit",592,"bg17b","Gun","White",110715,31,"männlich"
587,"ObjectBlack",13,1,"CR",697,"bg13c","Object","Arab-Muslim",110715,31,"männlich"
587,"ObjectWhite",16,1,"CR",624,"bg16a","Object","White",110715,31,"männlich"
587,"ObjectBlack",2,1,"CR",640,"bg02c","Object","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",6,0,"Miss",660,"bg06d","Gun","Arab-Muslim",110715,31,"männlich"
587,"GunBlack",2,1,"Hit",670,"bg02d","Gun","Arab-Muslim",110715,31,"männlich"
590,"ObjectWhite",17,1,"CR",812,"bg17a","Object","White",110715,43,"männlich"
590,"GunWhite",2,1,"Hit",832,"bg02b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",3,1,"CR",713,"bg03a","Object","White",110715,43,"männlich"
590,"GunWhite",14,1,"Hit",791,"bg14b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",2,1,"CR",685,"bg02a","Object","White",110715,43,"männlich"
590,"GunBlack",17,1,"Hit",601,"bg17d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",14,1,"Hit",675,"bg14d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",19,1,"CR",786,"bg19a","Object","White",110715,43,"männlich"
590,"GunBlack",5,1,"Hit",704,"bg05d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",15,1,"Hit",554,"bg15b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",10,1,"CR",726,"bg10a","Object","White",110715,43,"männlich"
590,"GunWhite",9,1,"Hit",603,"bg09b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",16,1,"CR",792,"bg16c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",19,1,"CR",740,"bg19c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",11,1,"CR",651,"bg11a","Object","White",110715,43,"männlich"
590,"GunWhite",19,1,"Hit",523,"bg19b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",3,1,"CR",652,"bg03c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",8,1,"Hit",602,"bg08d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",16,1,"CR",661,"bg16a","Object","White",110715,43,"männlich"
590,"ObjectWhite",20,1,"CR",615,"bg20a","Object","White",110715,43,"männlich"
590,"ObjectWhite",4,1,"CR",637,"bg04a","Object","White",110715,43,"männlich"
590,"GunBlack",20,1,"Hit",666,"bg20d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",16,1,"Hit",687,"bg16b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",1,1,"CR",647,"bg01a","Object","White",110715,43,"männlich"
590,"GunBlack",12,1,"Hit",750,"bg12d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",11,1,"Hit",650,"bg11d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",3,1,"Hit",630,"bg03b","Gun","White",110715,43,"männlich"
590,"GunBlack",3,1,"Hit",506,"bg03d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",20,1,"Hit",600,"bg20b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",14,1,"CR",739,"bg14c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",6,1,"CR",763,"bg06c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",8,1,"Hit",616,"bg08b","Gun","White",110715,43,"männlich"
590,"GunBlack",6,1,"Hit",761,"bg06d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",2,1,"CR",776,"bg02c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",14,1,"CR",820,"bg14a","Object","White",110715,43,"männlich"
590,"ObjectBlack",15,1,"CR",672,"bg15c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",16,1,"Hit",575,"bg16d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",1,1,"Hit",547,"bg01d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",18,1,"CR",668,"bg18c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",12,1,"CR",695,"bg12c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",13,1,"Hit",707,"bg13b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",18,1,"CR",610,"bg18a","Object","White",110715,43,"männlich"
590,"ObjectWhite",9,1,"CR",657,"bg09a","Object","White",110715,43,"männlich"
590,"GunWhite",18,1,"Hit",460,"bg18b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",4,1,"CR",620,"bg04c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",11,1,"CR",598,"bg11c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",1,1,"Hit",515,"bg01b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",6,1,"CR",706,"bg06a","Object","White",110715,43,"männlich"
590,"ObjectBlack",1,1,"CR",767,"bg01c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",6,1,"Hit",634,"bg06b","Gun","White",110715,43,"männlich"
590,"GunBlack",10,1,"Hit",706,"bg10d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",2,1,"Hit",557,"bg02d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",9,1,"Hit",565,"bg09d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",13,1,"CR",653,"bg13a","Object","White",110715,43,"männlich"
590,"ObjectWhite",15,1,"CR",728,"bg15a","Object","White",110715,43,"männlich"
590,"GunBlack",7,1,"Hit",664,"bg07d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",5,1,"Hit",804,"bg05b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",7,1,"CR",708,"bg07c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",5,1,"CR",744,"bg05c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",12,1,"Hit",675,"bg12b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",12,1,"CR",744,"bg12a","Object","White",110715,43,"männlich"
590,"GunBlack",19,1,"Hit",541,"bg19d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",8,1,"CR",747,"bg08c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",11,1,"Hit",564,"bg11b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",20,1,"CR",688,"bg20c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",10,1,"Hit",580,"bg10b","Gun","White",110715,43,"männlich"
590,"ObjectWhite",5,0,"FA",697,"bg05a","Object","White",110715,43,"männlich"
590,"ObjectBlack",13,1,"CR",785,"bg13c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",13,1,"Hit",724,"bg13d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectBlack",10,1,"CR",747,"bg10c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",18,1,"Hit",624,"bg18d","Gun","Arab-Muslim",110715,43,"männlich"
590,"GunWhite",4,1,"Hit",607,"bg04b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",17,1,"CR",742,"bg17c","Object","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",8,1,"CR",682,"bg08a","Object","White",110715,43,"männlich"
590,"GunWhite",17,1,"Hit",560,"bg17b","Gun","White",110715,43,"männlich"
590,"GunBlack",15,1,"Hit",631,"bg15d","Gun","Arab-Muslim",110715,43,"männlich"
590,"ObjectWhite",7,1,"CR",714,"bg07a","Object","White",110715,43,"männlich"
590,"GunWhite",7,1,"Hit",548,"bg07b","Gun","White",110715,43,"männlich"
590,"ObjectBlack",9,1,"CR",742,"bg09c","Object","Arab-Muslim",110715,43,"männlich"
590,"GunBlack",4,1,"Hit",594,"bg04d","Gun","Arab-Muslim",110715,43,"männlich"
591,"GunWhite",7,1,"Hit",749,"bg07b","Gun","White",110715,27,"weiblich"
591,"GunWhite",1,0,"Noresponse",850,"bg01b","Gun","White",110715,27,"weiblich"
591,"ObjectWhite",11,0,"Noresponse",850,"bg11a","Object","White",110715,27,"weiblich"
591,"GunWhite",20,0,"Noresponse",850,"bg20b","Gun","White",110715,27,"weiblich"
591,"GunBlack",8,0,"Noresponse",850,"bg08d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",16,0,"Noresponse",850,"bg16c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",5,0,"Noresponse",850,"bg05a","Object","White",110715,27,"weiblich"
591,"ObjectBlack",20,0,"Noresponse",850,"bg20c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",17,0,"Noresponse",850,"bg17d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",6,0,"Noresponse",850,"bg06b","Gun","White",110715,27,"weiblich"
591,"ObjectWhite",18,0,"Noresponse",850,"bg18a","Object","White",110715,27,"weiblich"
591,"ObjectWhite",16,0,"Noresponse",850,"bg16a","Object","White",110715,27,"weiblich"
591,"GunBlack",10,0,"Noresponse",850,"bg10d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",13,0,"Noresponse",850,"bg13b","Gun","White",110715,27,"weiblich"
591,"GunBlack",4,0,"Noresponse",850,"bg04d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",7,0,"Noresponse",850,"bg07a","Object","White",110715,27,"weiblich"
591,"GunBlack",1,0,"Noresponse",850,"bg01d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",9,0,"Noresponse",850,"bg09d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",3,0,"Noresponse",850,"bg03c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",6,0,"Noresponse",850,"bg06d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",9,0,"Noresponse",850,"bg09a","Object","White",110715,27,"weiblich"
591,"GunBlack",3,0,"Noresponse",850,"bg03d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",20,0,"Noresponse",850,"bg20a","Object","White",110715,27,"weiblich"
591,"GunBlack",11,0,"Noresponse",850,"bg11d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",1,0,"Noresponse",850,"bg01a","Object","White",110715,27,"weiblich"
591,"GunWhite",16,0,"Noresponse",850,"bg16b","Gun","White",110715,27,"weiblich"
591,"GunWhite",15,0,"Noresponse",850,"bg15b","Gun","White",110715,27,"weiblich"
591,"ObjectBlack",15,0,"Noresponse",850,"bg15c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",2,0,"Noresponse",850,"bg02b","Gun","White",110715,27,"weiblich"
591,"ObjectBlack",12,0,"Noresponse",850,"bg12c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",17,0,"Noresponse",850,"bg17c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",2,1,"CR",595,"bg02a","Object","White",110715,27,"weiblich"
591,"GunWhite",11,1,"Hit",640,"bg11b","Gun","White",110715,27,"weiblich"
591,"GunWhite",9,1,"Hit",772,"bg09b","Gun","White",110715,27,"weiblich"
591,"GunWhite",17,1,"Hit",563,"bg17b","Gun","White",110715,27,"weiblich"
591,"ObjectWhite",10,1,"CR",846,"bg10a","Object","White",110715,27,"weiblich"
591,"ObjectBlack",2,1,"CR",756,"bg02c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",6,1,"CR",746,"bg06c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",9,1,"CR",635,"bg09c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",15,1,"Hit",490,"bg15d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",18,0,"Noresponse",850,"bg18b","Gun","White",110715,27,"weiblich"
591,"GunBlack",18,0,"Noresponse",850,"bg18d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",14,0,"Noresponse",850,"bg14d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",10,0,"Noresponse",850,"bg10c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",11,0,"Noresponse",850,"bg11c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",17,0,"Noresponse",850,"bg17a","Object","White",110715,27,"weiblich"
591,"GunBlack",7,0,"Noresponse",850,"bg07d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",19,0,"Noresponse",850,"bg19b","Gun","White",110715,27,"weiblich"
591,"GunBlack",5,0,"Noresponse",850,"bg05d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",2,0,"Noresponse",850,"bg02d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",7,0,"Noresponse",850,"bg07c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",4,0,"Noresponse",850,"bg04c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",5,0,"Noresponse",850,"bg05c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",13,1,"CR",844,"bg13a","Object","White",110715,27,"weiblich"
591,"ObjectBlack",13,1,"CR",681,"bg13c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",14,1,"Hit",626,"bg14b","Gun","White",110715,27,"weiblich"
591,"GunBlack",16,1,"Hit",694,"bg16d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",4,1,"Hit",475,"bg04b","Gun","White",110715,27,"weiblich"
591,"ObjectWhite",15,0,"FA",760,"bg15a","Object","White",110715,27,"weiblich"
591,"ObjectWhite",8,0,"Noresponse",850,"bg08a","Object","White",110715,27,"weiblich"
591,"ObjectBlack",8,1,"CR",724,"bg08c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectBlack",19,1,"CR",636,"bg19c","Object","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",3,1,"CR",551,"bg03a","Object","White",110715,27,"weiblich"
591,"ObjectWhite",14,1,"CR",657,"bg14a","Object","White",110715,27,"weiblich"
591,"ObjectWhite",19,1,"CR",707,"bg19a","Object","White",110715,27,"weiblich"
591,"GunWhite",10,1,"Hit",595,"bg10b","Gun","White",110715,27,"weiblich"
591,"GunWhite",12,1,"Hit",776,"bg12b","Gun","White",110715,27,"weiblich"
591,"ObjectBlack",1,1,"CR",751,"bg01c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunWhite",8,1,"Hit",594,"bg08b","Gun","White",110715,27,"weiblich"
591,"GunWhite",5,1,"Hit",619,"bg05b","Gun","White",110715,27,"weiblich"
591,"ObjectWhite",6,1,"CR",735,"bg06a","Object","White",110715,27,"weiblich"
591,"ObjectBlack",14,0,"Noresponse",850,"bg14c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",20,0,"Noresponse",850,"bg20d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",19,0,"Noresponse",850,"bg19d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",12,0,"Noresponse",850,"bg12a","Object","White",110715,27,"weiblich"
591,"GunWhite",3,0,"Noresponse",850,"bg03b","Gun","White",110715,27,"weiblich"
591,"ObjectBlack",18,0,"Noresponse",850,"bg18c","Object","Arab-Muslim",110715,27,"weiblich"
591,"GunBlack",12,0,"Noresponse",850,"bg12d","Gun","Arab-Muslim",110715,27,"weiblich"
591,"ObjectWhite",4,0,"Noresponse",850,"bg04a","Object","White",110715,27,"weiblich"
591,"GunBlack",13,0,"Noresponse",850,"bg13d","Gun","Arab-Muslim",110715,27,"weiblich"
592,"GunWhite",3,1,"Hit",486,"bg03b","Gun","White",110715,23,"männlich"
592,"GunWhite",4,1,"Hit",568,"bg04b","Gun","White",110715,23,"männlich"
592,"ObjectWhite",15,0,"Noresponse",850,"bg15a","Object","White",110715,23,"männlich"
592,"GunBlack",16,1,"Hit",490,"bg16d","Gun","Arab-Muslim",110715,23,"männlich"
592,"ObjectWhite",3,1,"CR",567,"bg03a","Object","White",110715,23,"männlich"
592,"ObjectWhite",12,1,"CR",632,"bg12a","Object","White",110715,23,"männlich"
592,"GunBlack",4,1,"Hit",550,"bg04d","Gun","Arab-Muslim",110715,23,"männlich"
592,"GunBlack",13,1,"Hit",501,"bg13d","Gun","Arab-Muslim",110715,23,"männlich"
592,"GunWhite",13,1,"Hit",549,"bg13b","Gun","White",110715,23,"männlich"
592,"GunBlack",2,0,"Miss",698,"bg02d","Gun","Arab-Muslim",110715,23,"männlich"
592,"GunWhite",15,1,"Hit",492,"bg15b","Gun","White",110715,23,"männlich"
592,"GunBlack",12,1,"Hit",475,"bg12d","Gun","Arab-Muslim",110715,23,"männlich"
592,"GunWhite",5,1,"Hit",708,"bg05b","Gun","White",110715,23,"männlich"
592,"ObjectWhite",13,1,"CR",651,"bg13a","Object","White",110715,23,"männlich"
592,"ObjectWhite",20,1,"CR",798,"bg20a","Object","White",110715,23,"männlich"
592,"GunWhite",19,1,"Hit",640,"bg19b","Gun","White",110715,23,"männlich"
592,"ObjectWhite",1,1,"CR",602,"bg01a","Object","White",110715,23,"männlich"
592,"GunBlack",3,1,"Hit",453,"bg03d","Gun","Arab-Muslim",110715,23,"männlich"
592,"GunBlack",9,1,"Hit",658,"bg09d","Gun","Arab-Muslim",110715,23,"männlich"
592,"ObjectWhite",10,1,"CR",633,"bg10a","Object","White",110715,23,"männlich"
592,"ObjectWhite",6,1,"CR",716,"bg06a","Object","White",110715,23,"männlich"
592,"GunWhite",11,1,"Hit",571,"bg11b","Gun","White",110715,23,"männlich"
