"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122216","20:23:17","179","179","146955","1","647.7714285714286006623","154.1682848104883305496","643.2571428571428668874","205.4315137273201798962","-0.024943922096484366","-4.5142857142857337749","92.1428571428571387969"
"122216","20:19:51","163","163","149884","1","609.9714285714285324502","152.5482077691567894817","658.6428571428571103752","232.1543736592308562194","0.246766915383682145","48.671428571428577925","94.2857142857142775938"
"122216","20:19:40","166","166","143968","1","600.6428571428571103752","182.0467399541951749598","543.828571428571422075","79.1955882661916490406","-0.3979993395670390344","-56.8142857142856883002","95.7142857142857224062"
"122216","17:19:35","162","162","151209","1","591.7000000000000454747","160.2818486744294261825","557.4714285714285324502","129.6448573099415568777","-0.2340300105607843739","-34.2285714285715130245","97.8571428571428469922"
"122216","17:17:43","161","161","172124","1","890.5","382.0123964146880553017","735.1428571428571103752","398.5940249017421592725","-0.3916046265351647571","-155.3571428571428896248","90.7142857142857081953"
"122216","20:17:55","165","165","130054","1","562.9857142857142662251","235.3478149375073940064","575.171428571428577925","189.9999978206385264912","0.0571572952284153182","12.1857142857143116998","79.2857142857142775938"
"122216","20:16:23","155","155","204554","1","944.0714285714285551876","353.2555145955015518666","1094.0571428571429350995","555.9773451154042049893","0.3190075578030913128","149.985714285714379912","99.2857142857142918047"
"122216","17:16:09","156","156","152594","1","679.3714285714286233997","298.1982207894398015924","706.8571428571428896248","305.7846777573046779253","0.0912410592109684782","27.4857142857142662251","97.1428571428571387969"
"122216","20:15:58","159","159","142752","1","671.4428571428571785873","205.8064826033754854961","613.5428571428570876378","142.5684362199823738138","-0.3238748915824630759","-57.8999999999999985789","95"
"122216","17:14:57","158","158","158038","1","607.7714285714286006623","191.2909743113931426706","748.3571428571428896248","345.4721212231792719649","0.4897912946532024803","140.5857142857142889625","86.4285714285714306016"
"122216","17:13:20","107","107","225549","1","1162.7285714285715130245","996.1041637142893705459","1092.5999999999999090505","867.6703341106300513275","-0.0752940332548503316","-70.128571428571603974","90.7142857142857081953"
