"","date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"198","041318","20:12:17","6","592488477","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","26","1","4047","0"
"199","041318","20:12:17","6","592488477","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","2801","0"
"200","041318","15:12:08","1","47494535","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","51","1","3108","0"
"201","041318","15:12:08","1","47494535","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3623","0"
"202","041318","11:15:12","4","124394901","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","20","1","5383","0"
"203","041318","11:15:12","4","124394901","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3701","0"
"204","041318","12:14:54","7","304170822","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","27","1","42721","0"
"205","041318","12:14:54","7","304170822","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","6285","0"
"206","041318","15:16:15","5","902210692","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","26","1","3463","0"
"207","041318","15:16:15","5","902210692","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","3039","0"
"208","041318","15:18:28","2","112388191","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","61","1","6008","0"
"209","041318","15:18:28","2","112388191","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","7337","0"
"210","041318","15:17:05","5","274851162","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","41","1","5330","0"
"211","041318","15:17:05","5","274851162","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","4050","0"
"212","041318","15:19:32","5","274851162","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","41","1","2605","0"
"213","041318","15:19:32","5","274851162","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","3249","0"
"214","041318","20:19:18","8","826236667","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","28 ","1","6332","0"
"215","041318","20:19:18","8","826236667","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","5368","0"
"216","041318","20:19:58","7","301062341","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","39","1","3975","0"
"217","041318","20:19:58","7","301062341","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4215","0"
"218","041318","20:22:07","4","849747613","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","30","1","6218","0"
"219","041318","20:22:07","4","849747613","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","5054","0"
"220","041318","20:22:31","5","531963939","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","21","1","12551","0"
"221","041318","20:22:31","5","531963939","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Female","1","4518","0"
"222","041318","15:25:34","6","589588938","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","22","1","12737","0"
"223","041318","15:25:34","6","589588938","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4609","0"
"224","041318","20:27:06","6","35155488","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","52","1","8012","0"
"225","041318","20:27:06","6","35155488","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","5658","0"
"226","041318","20:28:19","5","616623005","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","24 ","1","4568","0"
"227","041318","20:28:19","5","616623005","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","female","1","4383","0"
"228","041318","15:28:09","8","508358502","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","18","1","14666","0"
"229","041318","15:28:09","8","508358502","4.0.10.0","1","2","demographics","gender","0","0","0","0","0","0","Male","1","5066","0"
"230","041318","20:28:30","1","388399433","4.0.10.0","1","1","demographics","age","0","0","0","0","0","0","44","1","3096","0"
