"build","date","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","response"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","2","bf56_nc.jpg","3"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","5","bm23_nc.jpg","4"
"4.0.10.0","041318","19:18:52","995007062","ratings","1","images","6","bf14_nc.jpg","4"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","1","bf14_nc.jpg","6"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","2","bm14_nc.jpg","6"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","3","bm23_nc.jpg","6"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","4","bm56_nc.jpg","7"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","5","bf23_nc.jpg","5"
"4.0.10.0","041318","19:20:11","803503329","ratings","1","images","6","bf56_nc.jpg","7"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","1","bf14_nc.jpg","5"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","2","bm14_nc.jpg","5"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","3","bf23_nc.jpg","6"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","4","bm56_nc.jpg","5"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","5","bm23_nc.jpg","6"
"4.0.10.0","041318","15:50:55","414936969","ratings","1","images","6","bf56_nc.jpg","5"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","1","bf14_nc.jpg","4"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","2","bm56_nc.jpg","3"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","3","bm23_nc.jpg","4"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","5","bf56_nc.jpg","5"
"4.0.10.0","041318","19:23:10","117577909","ratings","1","images","6","bf23_nc.jpg","5"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","1","bm14_nc.jpg","3"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","2","bf23_nc.jpg","5"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","3","bm23_nc.jpg","5"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","4","bm56_nc.jpg","4"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","5","bf14_nc.jpg","6"
"4.0.10.0","041318","11:23:14","902266725","ratings","1","images","6","bf56_nc.jpg","5"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","1","bf14_nc.jpg","4"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","2","bm23_nc.jpg","4"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","4","bf56_nc.jpg","3"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","5","bm14_nc.jpg","3"
"4.0.10.0","041318","14:23:49","932005119","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","1","bm23_nc.jpg","4"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","2","bf14_nc.jpg","4"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","3","bm56_nc.jpg","4"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","4","bf56_nc.jpg","5"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","5","bm14_nc.jpg","3"
"4.0.10.0","041318","19:24:02","179396886","ratings","1","images","6","bf23_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","1","bf56_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","2","bf14_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","3","bf23_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","5","bm56_nc.jpg","4"
"4.0.10.0","041318","19:27:40","942324321","ratings","1","images","6","bm23_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","1","bf14_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","2","bf23_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","3","bm23_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","4","bm14_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","5","bf56_nc.jpg","4"
"4.0.10.0","041318","14:24:54","843153391","ratings","1","images","6","bm56_nc.jpg","4"
"4.0.10.0","041318","19:29:55","413266568","ratings","1","images","1","bf23_nc.jpg","4"
"4.0.10.0","041318","19:29:55","413266568","ratings","1","images","2","bf56_nc.jpg","3"
"4.0.10.0","041318","19:29:55","413266568","ratings","1","images","3","bm14_nc.jpg","3"
"4.0.10.0","041318","19:29:55","413266568","ratings","1","images","4","bm56_nc.jpg","5"
"4.0.10.0","041318","19:29:55","413266568","ratings","1","images","5","bm23_nc.jpg","5"
