"participant","block","trial_n","rt","accuracy","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials","SCIAT_exclude_based_on_fast_trials"
143,"compatible",60,715,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",61,576,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",62,878,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",63,710,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",64,470,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",65,694,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",66,1019,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",67,616,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",68,533,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",69,491,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"compatible",70,1069,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",1,2029,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",2,741,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",3,770,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",4,789,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",5,877,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",6,805,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",7,1103,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",8,1469,0,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",9,1066,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",10,554,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",11,1154,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",12,930,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",13,612,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",14,857,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",15,775,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",16,1012,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",17,711,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",18,455,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",19,844,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",20,503,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",21,588,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",22,828,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",23,1436,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",24,612,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",25,742,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",26,492,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",27,878,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",28,926,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",29,777,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",30,1078,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",31,542,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",32,396,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",33,707,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",34,835,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",35,1011,0,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",36,875,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",37,643,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",38,902,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",39,779,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",40,3272,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",41,656,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",42,1238,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",43,678,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",44,885,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",45,1304,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",46,773,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",47,475,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",48,587,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",49,707,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",50,578,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",51,624,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",52,701,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",53,930,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",54,669,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",55,1589,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",56,765,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",57,744,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",58,485,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",59,775,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",60,1445,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",61,567,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",62,674,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",63,450,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",64,693,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",65,784,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",66,1022,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",67,710,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",68,940,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",69,850,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
143,"incompatible",70,932,1,"Flowers-Insects IAT","congruent","SCIAT first","female",63,18,FALSE,FALSE
145,"compatible",1,3468,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",2,2416,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",3,1016,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",4,2073,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",5,1126,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",6,1485,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",7,1231,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",8,1454,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",9,959,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",10,951,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",11,674,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",12,1327,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",13,665,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",14,1051,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",15,1624,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",16,864,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",17,914,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",18,783,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",19,735,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",20,621,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",21,1041,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",22,1330,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",23,1850,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",24,907,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",25,594,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",26,1238,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",27,681,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",28,726,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",29,819,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",30,812,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",31,1159,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",32,645,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",33,805,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",34,1275,0,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",35,605,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",36,722,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",37,511,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",38,642,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",39,797,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",40,794,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",41,726,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",42,749,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",43,605,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",44,658,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",45,571,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",46,594,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",47,507,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",48,533,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",49,613,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",50,602,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",51,1355,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",52,1057,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",53,723,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",54,708,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",55,620,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",56,646,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",57,621,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",58,643,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",59,757,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",60,1102,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",61,794,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",62,659,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",63,2256,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",64,558,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",65,639,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",66,490,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",67,684,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",68,1507,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",69,616,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"compatible",70,660,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",1,837,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",2,696,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",3,555,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",4,468,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",5,484,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",6,654,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",7,2127,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",8,747,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",9,960,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",10,459,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",11,843,0,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",12,464,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",13,526,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",14,453,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",15,454,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",16,679,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",17,534,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",18,670,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",19,780,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",20,558,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",21,757,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",22,490,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",23,933,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",24,498,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",25,462,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",26,470,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",27,459,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",28,472,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",29,907,0,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",30,555,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",31,867,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",32,638,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",33,604,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",34,488,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",35,901,0,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",36,730,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",37,512,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
145,"incompatible",38,499,1,"Race IAT","congruent","ratings first","male",36,13,FALSE,FALSE
