"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
176,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
176,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
176,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
176,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
176,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
176,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,21,"Only black faces",FALSE,FALSE
180,1,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
180,2,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
180,3,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
180,4,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
180,5,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
180,6,4,"Race IAT","incongruent","SCIAT first","male",32,14,"Both white and black faces",FALSE,FALSE
163,1,4,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
163,2,4,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
163,3,5,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
163,4,5,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
163,5,3,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
163,6,6,"Race IAT","congruent","SCIAT first","male",38,16,"Only black faces",FALSE,FALSE
152,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
152,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
152,3,3,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
152,4,2,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
152,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
152,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",22,20,"Only black faces",FALSE,FALSE
156,1,4,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
156,2,4,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
156,3,4,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
156,4,4,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
156,5,4,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
156,6,5,"Race IAT","incongruent","SCIAT first","female",45,13,"Only black faces",FALSE,FALSE
159,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
159,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
159,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
159,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
159,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
159,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",51,14,"Only black faces",FALSE,FALSE
173,1,4,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
173,2,5,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
173,3,4,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
173,4,4,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
173,5,6,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
173,6,5,"Flowers-Insects IAT","congruent","ratings first","female",48,19,"I don't know",FALSE,FALSE
151,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
151,2,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
151,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
151,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
151,5,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
151,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,25,"Only black faces",FALSE,FALSE
165,1,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
165,2,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
165,3,5,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
165,4,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
165,5,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
165,6,4,"Flowers-Insects IAT","congruent","ratings first","male",31,13,"Only black faces",FALSE,FALSE
123,1,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
123,2,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
123,3,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
123,4,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
123,5,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
123,6,6,"Race IAT","congruent","SCIAT first","female",28,21,"Both white and black faces",FALSE,FALSE
140,1,3,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
140,2,4,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
140,3,4,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
140,4,3,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
140,5,4,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
140,6,4,"Race IAT","incongruent","SCIAT first","male",37,18,"Only black faces",FALSE,FALSE
162,1,4,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
162,2,5,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
162,3,4,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
162,4,5,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
162,5,6,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
162,6,5,"Race IAT","incongruent","ratings first","male",29,11,"Only black faces",FALSE,FALSE
120,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
120,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
120,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
120,4,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
120,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
120,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",27,17,"Both white and black faces",FALSE,FALSE
139,1,6,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
139,2,5,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
139,3,6,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
139,4,6,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
139,5,5,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
139,6,6,"Race IAT","congruent","SCIAT first","female",37,15,"Only black faces",FALSE,FALSE
154,1,5,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
154,2,5,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
154,3,4,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
154,4,6,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
154,5,5,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
154,6,5,"Race IAT","incongruent","ratings first","male",28,22,"Only black faces",FALSE,FALSE
157,1,4,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
157,2,4,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
157,3,3,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
157,4,5,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
157,5,6,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
157,6,5,"Flowers-Insects IAT","congruent","ratings first","male",21,16,"Both white and black faces",FALSE,FALSE
137,1,4,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
137,2,4,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
137,3,3,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
137,4,4,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
137,5,4,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
137,6,4,"Race IAT","congruent","ratings first","male",61,14,"Both white and black faces",FALSE,FALSE
136,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
136,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
136,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
136,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
136,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
136,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",32,27,"I don't know",FALSE,FALSE
150,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
150,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
150,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
150,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
150,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
150,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",57,15,"Only black faces",FALSE,FALSE
124,1,3,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
124,2,6,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
124,3,4,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
124,4,5,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
124,5,5,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
124,6,6,"Race IAT","incongruent","SCIAT first","female",22,15,"Only black faces",FALSE,FALSE
138,1,6,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
138,2,5,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
138,3,5,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
138,4,4,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
138,5,6,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
138,6,4,"Race IAT","incongruent","ratings first","woman",22,13,"Only black faces",FALSE,FALSE
127,1,5,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
127,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
127,3,3,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
127,4,2,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
127,5,3,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
127,6,2,"Flowers-Insects IAT","congruent","SCIAT first","female",27,20,"I don't know",FALSE,FALSE
128,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
128,2,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
128,3,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
128,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
128,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
128,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",21,18,"Only black faces",FALSE,FALSE
104,1,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
104,2,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
104,3,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
104,4,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
104,5,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
104,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",28,26,"I don't know",FALSE,FALSE
111,1,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
111,2,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
111,3,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
111,4,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
111,5,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
111,6,2,"Flowers-Insects IAT","congruent","SCIAT first","male",41,13,"Both white and black faces",FALSE,FALSE
116,1,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
116,2,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
116,3,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
116,4,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
116,5,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
116,6,4,"Race IAT","incongruent","SCIAT first","male",35,23,"Both white and black faces",FALSE,FALSE
107,1,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
107,2,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
107,3,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
107,4,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
107,5,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
107,6,5,"Race IAT","congruent","SCIAT first","female",25,13,"Only black faces",FALSE,FALSE
125,1,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
125,2,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
125,3,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
125,4,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
125,5,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
125,6,4,"Flowers-Insects IAT","congruent","ratings first","male",41,22,"Only black faces",FALSE,FALSE
108,1,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
108,2,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
108,3,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
108,4,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
108,5,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
108,6,4,"Race IAT","incongruent","SCIAT first","female",62,17,"Only black faces",FALSE,FALSE
121,1,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
121,2,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
121,3,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
121,4,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
121,5,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
121,6,4,"Race IAT","congruent","ratings first","male",22,19,"Both white and black faces",FALSE,FALSE
100,1,5,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
100,2,4,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
100,3,3,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
100,4,5,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
100,5,5,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
100,6,4,"Race IAT","incongruent","SCIAT first","male",37,19,"Only black faces",FALSE,FALSE
96,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
96,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
96,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
96,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
96,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
96,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",29,16,"I don't know",FALSE,FALSE
102,1,3,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
102,2,3,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
102,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
102,4,3,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
102,5,3,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
102,6,3,"Flowers-Insects IAT","incongruent","ratings first","male",38,22,"Only black faces",FALSE,FALSE
98,1,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
98,2,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
98,3,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
98,4,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
98,5,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
98,6,4,"Race IAT","incongruent","ratings first","male",37,17,"Only black faces",FALSE,FALSE
97,1,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
97,2,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
97,3,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
97,4,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
97,5,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
97,6,6,"Race IAT","congruent","ratings first","male",56,16,"Only black faces",FALSE,FALSE
87,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
87,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
87,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
87,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
87,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
87,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",39,11,"Only black faces",FALSE,FALSE
94,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
94,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
94,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
94,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
94,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
94,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",41,11,"Only black faces",FALSE,FALSE
89,1,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
89,2,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
89,3,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
89,4,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
89,5,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
89,6,4,"Race IAT","congruent","ratings first","male",49,14,"Only black faces",FALSE,FALSE
80,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
80,2,3,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
80,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
80,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
80,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
80,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",61,21,"Only black faces",FALSE,FALSE
83,1,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
83,2,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
83,3,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
83,4,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
83,5,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
83,6,4,"Race IAT","congruent","SCIAT first","male",22,22,"Only black faces",FALSE,FALSE
86,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
86,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
86,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
86,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
86,5,5,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
86,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",53,13,"Only black faces",FALSE,FALSE
75,1,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
75,2,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
75,3,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
75,4,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
75,5,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
75,6,4,"Race IAT","congruent","SCIAT first","fee",35,19,"Only black faces",FALSE,FALSE
76,1,6,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
76,2,5,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
76,3,5,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
76,4,5,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
76,5,6,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
76,6,6,"Race IAT","incongruent","SCIAT first","female",39,15,"Both white and black faces",FALSE,FALSE
79,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
79,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
79,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
79,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
79,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
79,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",40,28,"Only black faces",FALSE,FALSE
77,1,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
77,2,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
77,3,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
77,4,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
77,5,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
77,6,4,"Flowers-Insects IAT","congruent","ratings first","male",57,18,"Only black faces",FALSE,FALSE
78,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
78,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
78,3,5,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
78,4,5,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
78,5,5,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
78,6,5,"Flowers-Insects IAT","incongruent","ratings first","male",49,17,"Only black faces",FALSE,FALSE
72,1,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
