"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","AMP_exclude_based_on_fast_trials_old","exclude"
23,1,293,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,315,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,377,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,309,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,419,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,690,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,264,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,319,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,381,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,358,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,602,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,277,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,354,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,445,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,525,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,322,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,328,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,377,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,525,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,452,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,419,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,298,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,488,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,320,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,549,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,446,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,710,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,406,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,387,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,472,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,391,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,490,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,533,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,275,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,419,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,284,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,350,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,450,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,164,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,310,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,332,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,230,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,510,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,327,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,280,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,333,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,515,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,482,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,416,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,734,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,413,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,590,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,638,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,424,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,442,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,426,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,457,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,386,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,421,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,560,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,384,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,443,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,539,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,482,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,566,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,394,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,494,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,349,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,373,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,329,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,246,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,295,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,208,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,274,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,386,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,1,381,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
23,0,556,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,TRUE,FALSE
26,0,613,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,309,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,354,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,413,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,573,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,280,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,397,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,462,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,972,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,728,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,750,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,617,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,826,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,587,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,413,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,390,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,431,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,446,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,365,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,456,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,472,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,461,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,301,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,698,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,286,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,284,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,218,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,441,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,433,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,440,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,392,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,370,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,284,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,506,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,678,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,493,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,578,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,373,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,423,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,415,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,391,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,386,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,458,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,522,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,702,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,436,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,740,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,425,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,545,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,636,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,604,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,445,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,613,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,366,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,463,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,398,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,479,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,405,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,527,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,426,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,451,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,498,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,592,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,409,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,386,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,764,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,407,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,528,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,396,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,358,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,336,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,340,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,328,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,459,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,322,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,342,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,378,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,436,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,467,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,354,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,405,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,254,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,261,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,451,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,491,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,241,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,400,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,249,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,272,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,445,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,237,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,364,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,246,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,21,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,276,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,330,"primeRace","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,158,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,240,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,1,879,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
26,0,486,"primeNeutral","Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,TRUE,FALSE
24,1,1241,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1021,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1049,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,653,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1713,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,986,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,720,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,689,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1139,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,771,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,745,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1154,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,625,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,839,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,674,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1172,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,668,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1077,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,880,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,884,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,797,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1562,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,578,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,864,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1580,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,987,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,513,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,698,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,820,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,465,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,556,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,619,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,681,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,579,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,513,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,595,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,648,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,949,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,660,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,920,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,953,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,608,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,654,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,673,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,1955,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,706,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,748,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,1,588,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,627,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
24,0,895,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE,FALSE
